# Column: pixel_centroid_x double (pixel) - X-position of the object in the detection image
# Column: pixel_centroid_y double (pixel) - Y-position of the object in the detection image

# pixel_centroid_x pixel_centroid_y

  176.664352416992 4.65545415878296
  181.338684082031 4.91798901557922
  166.840881347656 9.92829513549805
  184.129516601562 14.5955924987793
  158.161697387695 22.9970474243164
  169.043762207031 22.7029991149902
  175.547393798828 25.8234634399414
  178.113952636719 19.7982769012451
  197.576538085938 25.7491016387939
  163.720352172852 35.3391456604004
  183.733993530273 40.3124084472656
  181.973907470703 44.4161949157715
  176.036193847656  41.674861907959
  204.378845214844 47.4294395446777
  199.324615478516  53.340705871582
  177.377532958984 51.4493751525879
  192.448593139648 54.7145652770996
  157.635147094727 62.4958000183105
  169.801467895508 60.9471969604492
  173.791290283203 63.7166442871094
  166.468002319336 58.0557327270508
  210.639068603516 65.2442932128906
  180.783752441406 62.9629898071289
  178.501800537109 68.4181671142578
  205.403533935547 68.7134857177734
  203.432022094727 71.7880630493164
  186.979797363281 72.4050369262695
  167.950637817383 72.6709289550781
  172.510345458984 74.9716262817383
  182.770355224609 77.4527893066406
  202.437042236328 78.2018432617188
  191.760848999023 79.4770355224609
  145.732650756836 78.8211441040039
  151.763092041016 82.5243606567383
  177.113967895508 81.3292236328125
  185.628753662109 86.2781600952148
  186.795745849609 90.8444747924805
  185.971832275391 94.3549270629883
  214.516647338867 94.8108215332031
  165.424560546875 88.5608825683594
  167.551971435547   92.86083984375
   165.16716003418 96.0382690429688
  169.479415893555 96.5817337036133
  178.477752685547 95.2699661254883
  131.504592895508 99.4993591308594
  214.514953613281 101.918190002441
   132.71516418457 106.410423278809
  179.346084594727    106.142578125
  182.797836303711 105.672096252441
  159.422149658203  105.57837677002
  167.332107543945  105.67219543457
  151.835418701172 103.599090576172
  159.424530029297 98.5307998657227
  198.117324829102 108.657867431641
  166.193984985352 113.671798706055
  196.421890258789 117.544891357422
  162.977447509766 118.981788635254
  137.224319458008  120.44701385498
  175.650802612305 120.561546325684
  122.405502319336 121.385734558105
  152.349975585938  120.28052520752
  184.800216674805 125.995788574219
  199.631286621094 126.521903991699
  204.081344604492  125.72257232666
     177.533203125 125.438133239746
  174.293167114258  125.91333770752
  155.865524291992 128.739585876465
  139.495910644531 130.763366699219
  146.296600341797 130.504608154297
  199.100524902344 132.282470703125
  203.810409545898 135.060729980469
  151.807830810547 138.039764404297
  141.955718994141 138.092926025391
  124.991073608398 142.760955810547
  180.608642578125 144.051940917969
  207.472320556641 144.790222167969
  143.108489990234 146.922470092773
  176.512237548828 148.478805541992
  163.547164916992 131.290649414062
  162.058441162109 143.828033447266
  153.529708862305 148.352645874023
   196.55598449707 150.610092163086
  173.277633666992  151.77522277832
  170.014572143555 154.718276977539
  188.148544311523 156.822036743164
  114.773193359375 158.448425292969
  167.552032470703 160.463897705078
  152.360000610352 155.423278808594
  154.839614868164 160.203201293945
  178.853759765625 157.144958496094
  179.842468261719 162.701141357422
  137.963638305664 161.068267822266
  144.067504882812 163.501617431641
  137.002716064453              167
  156.523239135742 168.187683105469
  193.623031616211 168.798690795898
  125.541610717773 170.257369995117
  141.448226928711 170.570510864258
  147.333389282227 171.201370239258
  133.374160766602 177.408142089844
  137.453353881836 179.427780151367
  173.845275878906 170.571899414062
  178.646682739258 170.604080200195
   166.85758972168 170.121643066406
  174.860000610352 177.156478881836
  184.626068115234 170.771636962891
  146.817779541016 179.003479003906
  151.359558105469 178.383392333984
  155.651489257812 180.827407836914
  163.935363769531 181.225982666016
  161.318710327148 186.345321655273
  137.938339233398 186.972732543945
  127.452323913574 190.277313232422
  173.589019775391 190.350708007812
   195.83415222168 191.019226074219
  132.916748046875 193.576568603516
  167.640060424805 192.550323486328
  153.076248168945 189.631286621094
  158.341812133789 194.121017456055
   125.38956451416 196.361434936523
  147.310394287109 197.209030151367
  143.228805541992 196.778854370117
  187.467483520508 198.904815673828
  155.028167724609 200.564971923828
  180.748870849609 207.413635253906
  180.482116699219 210.015151977539
  136.102828979492 206.177261352539
  131.827087402344 208.186508178711
  140.712738037109 204.000198364258
  160.484390258789  210.63232421875
  138.446090698242 215.000534057617
  194.503936767578 218.859008789062
  184.747756958008 219.998245239258
   132.71858215332 219.077758789062
  143.468292236328 222.548065185547
    126.4599609375 222.590698242188
  139.587280273438 226.329452514648
  152.823867797852 213.765747070312
   148.28352355957 217.892623901367
  155.524047851562 219.748779296875
  161.962707519531 226.903991699219
  114.537124633789 229.703903198242
  138.815582275391 232.211990356445
  147.877914428711 225.096878051758
  150.063171386719 229.285217285156
  147.570556640625 232.084594726562
  141.562393188477 237.409973144531
  155.840713500977 240.229919433594
  129.606460571289  238.49543762207
  129.841766357422 242.658538818359
  122.312072753906 246.209655761719
  117.814643859863 248.920074462891
  147.266677856445 246.881271362305
  147.398208618164 250.679550170898
  143.424224853516 246.882553100586
  139.099960327148 254.483001708984
  144.981567382812 255.859527587891
  119.920082092285  256.68327331543
  132.540328979492 262.103759765625
  124.950309753418 263.013824462891
  122.987998962402 278.454284667969
  131.618179321289 278.985137939453
  125.109703063965 286.564208984375
  129.895538330078 293.558502197266
  129.917205810547 298.491516113281
   128.50114440918 310.953735351562
  123.026527404785 316.398712158203
